order_details_id,order_id,order_date,order_time,item_id
2809,1241,23-01-2023,18:43,131
2810,1242,23-01-2023,18:50,120
2811,1242,23-01-2023,18:50,120
2812,1242,23-01-2023,18:50,106
2813,1242,23-01-2023,18:50,0
2814,1243,23-01-2023,19:02,118
2815,1243,23-01-2023,19:02,122
2816,1244,23-01-2023,19:24,101
2817,1244,23-01-2023,19:24,115
2818,1244,23-01-2023,19:24,111
2819,1244,23-01-2023,19:24,113
2820,1245,23-01-2023,19:26,103
2821,1246,23-01-2023,19:36,107
2822,1246,23-01-2023,19:36,124
2823,1246,23-01-2023,19:36,123
2824,1247,23-01-2023,19:54,108
2825,1247,23-01-2023,19:54,125
2826,1247,23-01-2023,19:54,109
2827,1248,23-01-2023,20:13,123
2828,1249,23-01-2023,20:40,125
2829,1249,23-01-2023,20:40,123
2830,1250,23-01-2023,21:09,107
2831,1250,23-01-2023,21:09,127
2832,1250,23-01-2023,21:09,113
2833,1250,23-01-2023,21:09,118
2834,1251,23-01-2023,21:12,118
2835,1252,23-01-2023,21:32,102
2836,1253,23-01-2023,11:34,128
2837,1253,23-01-2023,11:34,105
2838,1254,23-01-2023,11:56,115
2839,1254,23-01-2023,11:56,120
2840,1255,23-01-2023,12:05,127
2841,1255,23-01-2023,12:05,131
2842,1255,23-01-2023,12:05,132
2843,1256,23-01-2023,12:06,117
2844,1257,23-01-2023,12:07,125
2845,1257,23-01-2023,12:07,120
2846,1257,23-01-2023,12:07,132
2847,1258,23-01-2023,12:18,102
2848,1259,23-01-2023,12:22,101
2849,1260,23-01-2023,12:31,132
2850,1261,23-01-2023,12:32,107
2851,1261,23-01-2023,12:32,104
2852,1261,23-01-2023,12:32,113
2853,1261,23-01-2023,12:32,0
2854,1262,23-01-2023,12:32,129
2855,1263,23-01-2023,12:39,124
2856,1264,23-01-2023,12:58,122
2857,1264,23-01-2023,12:58,131
2858,1265,23-01-2023,12:59,101
2859,1265,23-01-2023,12:59,124
2860,1265,23-01-2023,12:59,109
2861,1265,23-01-2023,12:59,127
2862,1265,23-01-2023,12:59,128
2863,1265,23-01-2023,12:59,111
2864,1265,23-01-2023,12:59,112
2865,1265,23-01-2023,12:59,105
2866,1265,23-01-2023,12:59,130
2867,1265,23-01-2023,12:59,106
2868,1265,23-01-2023,12:59,132
2869,1266,23-01-2023,12:59,101
2870,1266,23-01-2023,12:59,104
2871,1267,23-01-2023,13:01,112
2872,1268,23-01-2023,13:01,109
2873,1268,23-01-2023,13:01,117
2874,1268,23-01-2023,13:01,106
2875,1269,23-01-2023,13:04,116
2876,1270,23-01-2023,13:12,132
2877,1271,23-01-2023,13:14,108
2878,1271,23-01-2023,13:14,111
2879,1271,23-01-2023,13:14,105
2880,1272,23-01-2023,13:14,104
2881,1272,23-01-2023,13:14,129
2882,1273,23-01-2023,13:21,107
2883,1274,23-01-2023,13:24,101
2884,1274,23-01-2023,13:24,101
2885,1274,23-01-2023,13:24,102
2886,1274,23-01-2023,13:24,103
2887,1274,23-01-2023,13:24,104
2888,1274,23-01-2023,13:24,108
2889,1274,23-01-2023,13:24,125
2890,1274,23-01-2023,13:24,109
2891,1274,23-01-2023,13:24,127
2892,1274,23-01-2023,13:24,120
2893,1274,23-01-2023,13:24,131
2894,1274,23-01-2023,13:24,106
2895,1274,23-01-2023,13:24,132
2896,1275,23-01-2023,13:26,127
2897,1276,23-01-2023,13:46,127
2898,1277,23-01-2023,13:46,108
2899,1277,23-01-2023,13:46,123
2900,1278,23-01-2023,14:07,101
2901,1278,23-01-2023,14:07,131
2902,1278,23-01-2023,14:07,106
2903,1278,23-01-2023,14:07,114
2904,1279,23-01-2023,14:16,122
2905,1279,23-01-2023,14:16,122
2906,1280,23-01-2023,14:44,125
2907,1281,23-01-2023,15:13,120
2908,1282,23-01-2023,15:16,107
2909,1282,23-01-2023,15:16,113
2910,1283,23-01-2023,15:47,104
2911,1283,23-01-2023,15:47,108
2912,1283,23-01-2023,15:47,117
2913,1283,23-01-2023,15:47,122
2914,1284,23-01-2023,15:53,102
2915,1284,23-01-2023,15:53,109
2916,1285,23-01-2023,16:18,113
2917,1285,23-01-2023,16:18,130
2918,1286,23-01-2023,16:29,109
2919,1286,23-01-2023,16:29,113
2920,1287,23-01-2023,16:38,108
2921,1288,23-01-2023,17:10,103
2922,1289,23-01-2023,17:11,101
2923,1289,23-01-2023,17:11,108
2924,1290,23-01-2023,17:17,101
2925,1290,23-01-2023,17:17,112
2926,1290,23-01-2023,17:17,122
2927,1290,23-01-2023,17:17,114
2928,1291,23-01-2023,17:20,111
2929,1291,23-01-2023,17:20,113
2930,1291,23-01-2023,17:20,122
2931,1291,23-01-2023,17:20,114
2932,1292,23-01-2023,17:35,124
2933,1292,23-01-2023,17:35,109
2934,1293,23-01-2023,17:37,112
2935,1294,23-01-2023,17:43,109
2936,1294,23-01-2023,17:43,127
2937,1295,23-01-2023,17:44,102
2938,1295,23-01-2023,17:44,102
2939,1295,23-01-2023,17:44,117
2940,1296,23-01-2023,17:46,103
2941,1296,23-01-2023,17:46,125
2942,1297,23-01-2023,17:51,108
2943,1297,23-01-2023,17:51,128
2944,1297,23-01-2023,17:51,120
2945,1297,23-01-2023,17:51,122
2946,1298,23-01-2023,17:54,124
2947,1298,23-01-2023,17:54,111
2948,1298,23-01-2023,17:54,0
2949,1299,23-01-2023,17:56,117
2950,1299,23-01-2023,17:56,113
2951,1299,23-01-2023,17:56,120
2952,1300,23-01-2023,18:28,113
2953,1300,23-01-2023,18:28,105
2954,1301,23-01-2023,18:42,101
2955,1301,23-01-2023,18:42,108
2956,1301,23-01-2023,18:42,106
2957,1301,23-01-2023,18:42,0
2958,1302,23-01-2023,18:44,109
2959,1302,23-01-2023,18:44,109
2960,1303,23-01-2023,18:53,107
2961,1303,23-01-2023,18:53,129
2962,1303,23-01-2023,18:53,129
2963,1303,23-01-2023,18:53,118
2964,1304,23-01-2023,19:02,113
2965,1305,23-01-2023,19:24,120
2966,1306,23-01-2023,19:35,124
2967,1306,23-01-2023,19:35,105
2968,1307,23-01-2023,19:39,115
2969,1308,23-01-2023,19:43,116
2970,1309,23-01-2023,20:04,108
2971,1310,23-01-2023,20:19,102
2972,1310,23-01-2023,20:19,131
2973,1311,23-01-2023,20:21,124
2974,1311,23-01-2023,20:21,106
2975,1312,23-01-2023,20:23,131
2976,1313,23-01-2023,20:24,113
2977,1314,23-01-2023,20:40,108
2978,1314,23-01-2023,20:40,111
2979,1314,23-01-2023,20:40,132
2980,1315,23-01-2023,20:46,119
2981,1315,23-01-2023,20:46,130
2982,1316,23-01-2023,20:48,111
2983,1317,23-01-2023,21:00,106
2984,1318,23-01-2023,21:36,117
2985,1318,23-01-2023,21:36,106
2986,1319,23-01-2023,22:24,113
2987,1319,23-01-2023,22:24,118
2988,1319,23-01-2023,22:24,130
2989,1320,23-01-2023,23:02,124
2990,1320,23-01-2023,23:02,105
2991,1321,23-01-2023,11:17,124
2992,1321,23-01-2023,11:17,111
2993,1321,23-01-2023,11:17,118
2994,1322,23-01-2023,11:28,102
2995,1322,23-01-2023,11:28,118
2996,1323,23-01-2023,11:45,124
2997,1323,23-01-2023,11:45,109
2998,1323,23-01-2023,11:45,109
2999,1323,23-01-2023,11:45,110
3000,1323,23-01-2023,11:45,129
3001,1323,23-01-2023,11:45,112
3002,1323,23-01-2023,11:45,120
3003,1323,23-01-2023,11:45,105
3004,1323,23-01-2023,11:45,114
3005,1324,23-01-2023,11:46,116
3006,1324,23-01-2023,11:46,111
3007,1324,23-01-2023,11:46,119
3008,1325,23-01-2023,11:50,108
3009,1325,23-01-2023,11:50,129
3010,1325,23-01-2023,11:50,112
3011,1326,23-01-2023,12:00,103
3012,1326,23-01-2023,12:00,125
3013,1327,23-01-2023,12:01,127
3014,1328,23-01-2023,12:29,101
3015,1329,23-01-2023,12:49,118
3016,1330,23-01-2023,12:54,107
3017,1330,23-01-2023,12:54,126
3018,1331,23-01-2023,12:54,112
3019,1331,23-01-2023,12:54,119
3020,1331,23-01-2023,12:54,106
3021,1332,23-01-2023,12:55,112
3022,1333,23-01-2023,12:57,125
3023,1333,23-01-2023,12:57,112
3024,1334,23-01-2023,13:00,125
3025,1335,23-01-2023,13:10,121
3026,1336,23-01-2023,13:14,113
3027,1337,23-01-2023,13:44,107
3028,1338,23-01-2023,13:47,117
3029,1338,23-01-2023,13:47,119
3030,1338,23-01-2023,13:47,0
3031,1339,23-01-2023,14:10,107
3032,1339,23-01-2023,14:10,127
3033,1340,23-01-2023,14:12,124
3034,1340,23-01-2023,14:12,125
3035,1340,23-01-2023,14:12,126
3036,1340,23-01-2023,14:12,110
3037,1340,23-01-2023,14:12,122
3038,1340,23-01-2023,14:12,130
3039,1341,23-01-2023,14:15,103
3040,1341,23-01-2023,14:15,108
3041,1341,23-01-2023,14:15,125
3042,1341,23-01-2023,14:15,110
3043,1342,23-01-2023,14:17,102
3044,1343,23-01-2023,14:29,106
3045,1344,23-01-2023,14:58,124
3046,1345,23-01-2023,15:01,129
3047,1345,23-01-2023,15:01,130
3048,1346,23-01-2023,15:25,125
3049,1346,23-01-2023,15:25,106
3050,1347,23-01-2023,15:32,101
3051,1347,23-01-2023,15:32,125
3052,1347,23-01-2023,15:32,109
3053,1348,23-01-2023,15:50,106
3054,1349,23-01-2023,16:03,122
3055,1349,23-01-2023,16:03,132
3056,1350,23-01-2023,16:05,102
3057,1350,23-01-2023,16:05,113
3058,1351,23-01-2023,16:06,117
3059,1351,23-01-2023,16:06,111
3060,1352,23-01-2023,16:12,129
3061,1352,23-01-2023,16:12,113
3062,1352,23-01-2023,16:12,131
3063,1353,23-01-2023,16:21,101
3064,1353,23-01-2023,16:21,108
3065,1354,23-01-2023,16:22,129
3066,1355,23-01-2023,16:30,109
3067,1355,23-01-2023,16:30,113
3068,1356,23-01-2023,17:11,120
3069,1356,23-01-2023,17:11,122
3070,1357,23-01-2023,17:17,107
3071,1357,23-01-2023,17:17,122
3072,1358,23-01-2023,17:24,102
3073,1359,23-01-2023,17:31,118
3074,1360,23-01-2023,17:33,105
3075,1361,23-01-2023,17:46,113
3076,1361,23-01-2023,17:46,131
3077,1362,23-01-2023,17:46,101
3078,1362,23-01-2023,17:46,117
3079,1363,23-01-2023,17:46,127
3080,1363,23-01-2023,17:46,112
3081,1363,23-01-2023,17:46,105
3082,1363,23-01-2023,17:46,132
3083,1364,23-01-2023,17:50,101
3084,1364,23-01-2023,17:50,107
3085,1364,23-01-2023,17:50,110
3086,1365,23-01-2023,17:54,105
3087,1366,23-01-2023,18:07,113
3088,1366,23-01-2023,18:07,119
3089,1367,23-01-2023,18:09,111
3090,1367,23-01-2023,18:09,118
3091,1367,23-01-2023,18:09,118
3092,1367,23-01-2023,18:09,120
3093,1368,23-01-2023,18:22,101
3094,1368,23-01-2023,18:22,106
3095,1369,23-01-2023,18:31,124
3096,1369,23-01-2023,18:31,125
3097,1370,23-01-2023,18:45,111
3098,1370,23-01-2023,18:45,111
3099,1371,23-01-2023,18:54,101
3100,1372,23-01-2023,18:57,107
3101,1372,23-01-2023,18:57,110
3102,1373,23-01-2023,19:00,113
3103,1373,23-01-2023,19:00,122
3104,1374,23-01-2023,19:06,109
3105,1374,23-01-2023,19:06,114
3106,1375,23-01-2023,19:12,101
3107,1375,23-01-2023,19:12,101
3108,1375,23-01-2023,19:12,107
3109,1376,23-01-2023,19:13,119
3110,1377,23-01-2023,19:19,107
3111,1377,23-01-2023,19:19,125
3112,1377,23-01-2023,19:19,127
3113,1377,23-01-2023,19:19,128
3114,1378,23-01-2023,19:23,101
3115,1378,23-01-2023,19:23,125
3116,1379,23-01-2023,19:33,125
3117,1379,23-01-2023,19:33,119
3118,1379,23-01-2023,19:33,121
3119,1380,23-01-2023,19:51,117
3120,1380,23-01-2023,19:51,113
3121,1380,23-01-2023,19:51,105
3122,1381,23-01-2023,20:08,102
3123,1381,23-01-2023,20:08,131
3124,1381,23-01-2023,20:08,106
3125,1382,23-01-2023,20:11,109
3126,1382,23-01-2023,20:11,129
3127,1382,23-01-2023,20:11,113
3128,1383,23-01-2023,20:24,124
3129,1384,23-01-2023,20:31,108
3130,1384,23-01-2023,20:31,132
3131,1385,23-01-2023,20:57,104
3132,1385,23-01-2023,20:57,112
3133,1386,23-01-2023,21:01,101
3134,1386,23-01-2023,21:01,110
3135,1387,23-01-2023,21:11,111
3136,1387,23-01-2023,21:11,120
3137,1387,23-01-2023,21:11,106
3138,1388,23-01-2023,22:04,102
3139,1389,23-01-2023,22:05,108
3140,1390,23-01-2023,11:38,106
3141,1391,23-01-2023,12:26,117
3142,1391,23-01-2023,12:26,121
3143,1391,23-01-2023,12:26,123
3144,1391,23-01-2023,12:26,123
3145,1392,23-01-2023,12:37,126
3146,1392,23-01-2023,12:37,111
3147,1393,23-01-2023,12:43,101
3148,1393,23-01-2023,12:43,106
3149,1394,23-01-2023,13:25,109
3150,1395,23-01-2023,13:32,106
3151,1396,23-01-2023,13:34,104
3152,1397,23-01-2023,13:56,124
3153,1398,23-01-2023,14:04,108
3154,1398,23-01-2023,14:04,109
3155,1398,23-01-2023,14:04,130
3156,1398,23-01-2023,14:04,130
3157,1398,23-01-2023,14:04,106
3158,1398,23-01-2023,14:04,106
3159,1399,23-01-2023,14:07,107
3160,1399,23-01-2023,14:07,111
3161,1399,23-01-2023,14:07,119
3162,1399,23-01-2023,14:07,106
3163,1400,23-01-2023,14:08,108
3164,1401,23-01-2023,14:20,106
3165,1402,23-01-2023,14:23,108
3166,1402,23-01-2023,14:23,109
3167,1402,23-01-2023,14:23,121
3168,1403,23-01-2023,14:44,129
3169,1404,23-01-2023,14:59,126
3170,1404,23-01-2023,14:59,118
3171,1405,23-01-2023,15:00,101
3172,1405,23-01-2023,15:00,102
3173,1405,23-01-2023,15:00,120
3174,1406,23-01-2023,15:08,108
3175,1407,23-01-2023,15:17,129
3176,1408,23-01-2023,16:05,112
3177,1408,23-01-2023,16:05,123
3178,1409,23-01-2023,16:06,119
3179,1410,23-01-2023,16:17,107
3180,1410,23-01-2023,16:17,127
3181,1410,23-01-2023,16:17,120
3182,1411,23-01-2023,16:36,113
3183,1411,23-01-2023,16:36,130
3184,1411,23-01-2023,16:36,123
3185,1412,23-01-2023,16:39,124
3186,1412,23-01-2023,16:39,131
3187,1413,23-01-2023,16:48,109
3188,1413,23-01-2023,16:48,117
3189,1413,23-01-2023,16:48,119
3190,1413,23-01-2023,16:48,120
3191,1414,23-01-2023,16:49,120
3192,1415,23-01-2023,17:04,129
3193,1416,23-01-2023,17:18,102
3194,1416,23-01-2023,17:18,118
3195,1416,23-01-2023,17:18,119
3196,1416,23-01-2023,17:18,121
3197,1417,23-01-2023,17:31,110
3198,1417,23-01-2023,17:31,117
3199,1417,23-01-2023,17:31,129
3200,1417,23-01-2023,17:31,111
3201,1418,23-01-2023,17:50,120
3202,1419,23-01-2023,18:07,111
3203,1419,23-01-2023,18:07,132
3204,1420,23-01-2023,18:10,115
3205,1420,23-01-2023,18:10,116
3206,1420,23-01-2023,18:10,130
3207,1421,23-01-2023,18:17,122
3208,1422,23-01-2023,18:26,129
3209,1422,23-01-2023,18:26,106
3210,1423,23-01-2023,18:32,107
3211,1423,23-01-2023,18:32,108
3212,1423,23-01-2023,18:32,119
3213,1424,23-01-2023,18:43,118
3214,1424,23-01-2023,18:43,132
3215,1425,23-01-2023,18:50,102
3216,1425,23-01-2023,18:50,128
3217,1425,23-01-2023,18:50,106
3218,1426,23-01-2023,19:06,118
3219,1427,23-01-2023,19:26,124
3220,1427,23-01-2023,19:26,117
3221,1427,23-01-2023,19:26,119
3222,1428,23-01-2023,19:33,104
3223,1428,23-01-2023,19:33,132
3224,1429,23-01-2023,19:36,108
3225,1429,23-01-2023,19:36,124
3226,1429,23-01-2023,19:36,112
3227,1429,23-01-2023,19:36,118
3228,1430,23-01-2023,19:39,102
3229,1430,23-01-2023,19:39,127
3230,1430,23-01-2023,19:39,0
3231,1431,23-01-2023,19:40,129
3232,1432,23-01-2023,19:41,102
3233,1432,23-01-2023,19:41,117
3234,1432,23-01-2023,19:41,127
3235,1433,23-01-2023,19:43,110
3236,1433,23-01-2023,19:43,119
3237,1434,23-01-2023,19:43,115
3238,1434,23-01-2023,19:43,129
3239,1435,23-01-2023,19:44,117
3240,1435,23-01-2023,19:44,119
3241,1435,23-01-2023,19:44,120
3242,1435,23-01-2023,19:44,114
3243,1436,23-01-2023,19:46,126
3244,1436,23-01-2023,19:46,130
3245,1436,23-01-2023,19:46,114
3246,1437,23-01-2023,19:47,101
3247,1438,23-01-2023,19:54,126
3248,1438,23-01-2023,19:54,117
3249,1439,23-01-2023,19:56,118
3250,1439,23-01-2023,19:56,132
3251,1440,23-01-2023,19:56,108
3252,1441,23-01-2023,20:13,117
3253,1441,23-01-2023,20:13,105
3254,1442,23-01-2023,20:21,103
3255,1442,23-01-2023,20:21,131
3256,1442,23-01-2023,20:21,131
3257,1442,23-01-2023,20:21,132
3258,1443,23-01-2023,20:23,108
3259,1443,23-01-2023,20:23,113
3260,1444,23-01-2023,20:29,110
3261,1445,23-01-2023,20:29,107
3262,1445,23-01-2023,20:29,116
3263,1445,23-01-2023,20:29,102
3264,1445,23-01-2023,20:29,106
3265,1446,23-01-2023,20:40,103
3266,1446,23-01-2023,20:40,111
3267,1447,23-01-2023,20:41,125
3268,1447,23-01-2023,20:41,119
3269,1448,23-01-2023,20:59,117
3270,1449,23-01-2023,21:12,105
3271,1449,23-01-2023,21:12,122
3272,1450,23-01-2023,21:23,101
3273,1450,23-01-2023,21:23,101
3274,1450,23-01-2023,21:23,124
3275,1450,23-01-2023,21:23,113
3276,1451,23-01-2023,21:23,124
3277,1451,23-01-2023,21:23,125
3278,1451,23-01-2023,21:23,109
3279,1451,23-01-2023,21:23,112
3280,1452,23-01-2023,22:32,128
3281,1452,23-01-2023,22:32,119
3282,1453,23-01-2023,12:24,116
3283,1453,23-01-2023,12:24,121
3284,1453,23-01-2023,12:24,105
3285,1453,23-01-2023,12:24,106
3286,1454,23-01-2023,12:27,109
3287,1454,23-01-2023,12:27,114
3288,1455,23-01-2023,13:30,109
3289,1456,23-01-2023,13:35,101
3290,1457,23-01-2023,13:35,101
3291,1457,23-01-2023,13:35,107
3292,1457,23-01-2023,13:35,115
3293,1457,23-01-2023,13:35,108
3294,1457,23-01-2023,13:35,124
3295,1457,23-01-2023,13:35,112
3296,1457,23-01-2023,13:35,105
3297,1457,23-01-2023,13:35,122
3298,1457,23-01-2023,13:35,106
3299,1457,23-01-2023,13:35,132
3300,1458,23-01-2023,13:46,102
3301,1458,23-01-2023,13:46,110
3302,1458,23-01-2023,13:46,111
3303,1458,23-01-2023,13:46,119
3304,1459,23-01-2023,14:01,128
3305,1459,23-01-2023,14:01,129
3306,1460,23-01-2023,14:17,123
3307,1461,23-01-2023,14:21,108
3308,1461,23-01-2023,14:21,125
3309,1461,23-01-2023,14:21,128
3310,1461,23-01-2023,14:21,111
3311,1461,23-01-2023,14:21,131
3312,1462,23-01-2023,14:32,131
3313,1463,23-01-2023,14:32,129
3314,1464,23-01-2023,14:43,101
3315,1465,23-01-2023,14:45,109
3316,1465,23-01-2023,14:45,118
3317,1466,23-01-2023,14:48,113
3318,1466,23-01-2023,14:48,106
3319,1467,23-01-2023,14:50,101
3320,1468,23-01-2023,15:05,101
3321,1468,23-01-2023,15:05,118
3322,1469,23-01-2023,15:23,116
3323,1469,23-01-2023,15:23,119
3324,1470,23-01-2023,15:29,101
3325,1470,23-01-2023,15:29,120
3326,1471,23-01-2023,16:07,107
3327,1471,23-01-2023,16:07,116
3328,1471,23-01-2023,16:07,102
3329,1471,23-01-2023,16:07,125
3330,1472,23-01-2023,16:32,129
3331,1472,23-01-2023,16:32,132
3332,1473,23-01-2023,16:36,119
3333,1473,23-01-2023,16:36,119
3334,1474,23-01-2023,16:52,107
3335,1474,23-01-2023,16:52,121
3336,1475,23-01-2023,16:59,125
3337,1475,23-01-2023,16:59,113
3338,1475,23-01-2023,16:59,119
3339,1475,23-01-2023,16:59,130
3340,1476,23-01-2023,17:05,101
3341,1477,23-01-2023,17:08,131
3342,1478,23-01-2023,17:26,104
3343,1478,23-01-2023,17:26,113
3344,1478,23-01-2023,17:26,119
3345,1478,23-01-2023,17:26,114
3346,1479,23-01-2023,17:30,115
3347,1479,23-01-2023,17:30,120
3348,1480,23-01-2023,17:48,125
3349,1480,23-01-2023,17:48,111
3350,1481,23-01-2023,18:12,103
3351,1481,23-01-2023,18:12,105
3352,1482,23-01-2023,18:32,129
3353,1483,23-01-2023,18:39,107
3354,1483,23-01-2023,18:39,103
3355,1483,23-01-2023,18:39,129
3356,1484,23-01-2023,18:57,107
3357,1484,23-01-2023,18:57,102
3358,1484,23-01-2023,18:57,106
3359,1485,23-01-2023,19:05,115
3360,1485,23-01-2023,19:05,131
3361,1486,23-01-2023,19:09,127
3362,1487,23-01-2023,19:41,118
3363,1488,23-01-2023,19:49,112
3364,1488,23-01-2023,19:49,131
3365,1489,23-01-2023,20:01,113
3366,1490,23-01-2023,20:07,125
3367,1490,23-01-2023,20:07,128
3368,1490,23-01-2023,20:07,114
3369,1490,23-01-2023,20:07,132
3370,1491,23-01-2023,20:19,107
3371,1492,23-01-2023,20:46,101
3372,1492,23-01-2023,20:46,109
3373,1492,23-01-2023,20:46,111
3374,1492,23-01-2023,20:46,113
3375,1493,23-01-2023,21:00,125
3376,1494,23-01-2023,21:01,111
3377,1494,23-01-2023,21:01,120
3378,1494,23-01-2023,21:01,132
3379,1495,23-01-2023,21:17,129
3380,1495,23-01-2023,21:17,122
3381,1495,23-01-2023,21:17,130
3382,1496,23-01-2023,21:32,111
3383,1497,23-01-2023,11:15,107
3384,1497,23-01-2023,11:15,116
3385,1497,23-01-2023,11:15,117
3386,1498,23-01-2023,11:25,106
3387,1499,23-01-2023,11:33,109
3388,1500,23-01-2023,11:52,108
3389,1500,23-01-2023,11:52,111
3390,1500,23-01-2023,11:52,120
3391,1500,23-01-2023,11:52,122
3392,1501,23-01-2023,12:03,102
3393,1501,23-01-2023,12:03,125
3394,1501,23-01-2023,12:03,113
3395,1501,23-01-2023,12:03,122
3396,1502,23-01-2023,12:04,125
3397,1502,23-01-2023,12:04,0
3398,1503,23-01-2023,12:10,117
3399,1504,23-01-2023,12:44,107
3400,1504,23-01-2023,12:44,102
3401,1504,23-01-2023,12:44,102
3402,1504,23-01-2023,12:44,126
3403,1504,23-01-2023,12:44,128
3404,1504,23-01-2023,12:44,113
3405,1504,23-01-2023,12:44,113
3406,1504,23-01-2023,12:44,105
3407,1504,23-01-2023,12:44,130
3408,1504,23-01-2023,12:44,106
3409,1505,23-01-2023,12:47,115
3410,1505,23-01-2023,12:47,102
3411,1505,23-01-2023,12:47,108
3412,1505,23-01-2023,12:47,132
3413,1506,23-01-2023,12:56,114
3414,1507,23-01-2023,13:02,119
3415,1508,23-01-2023,13:03,124
3416,1509,23-01-2023,13:08,102
3417,1509,23-01-2023,13:08,126
3418,1509,23-01-2023,13:08,127
3419,1509,23-01-2023,13:08,112
3420,1509,23-01-2023,13:08,120
3421,1510,23-01-2023,13:15,125
3422,1511,23-01-2023,13:24,124
3423,1512,23-01-2023,13:27,119
3424,1513,23-01-2023,13:46,113
3425,1513,23-01-2023,13:46,113
3426,1514,23-01-2023,13:51,107
3427,1514,23-01-2023,13:51,120
3428,1515,23-01-2023,13:52,129
3429,1516,23-01-2023,13:54,113
3430,1516,23-01-2023,13:54,120
3431,1517,23-01-2023,13:56,105
3432,1518,23-01-2023,14:00,117
3433,1519,23-01-2023,14:21,114
3434,1520,23-01-2023,14:25,102
3435,1520,23-01-2023,14:25,103
3436,1521,23-01-2023,14:32,109
3437,1521,23-01-2023,14:32,120
3438,1522,23-01-2023,14:35,107
3439,1522,23-01-2023,14:35,108
3440,1522,23-01-2023,14:35,108
3441,1522,23-01-2023,14:35,117
3442,1523,23-01-2023,14:38,119
3443,1524,23-01-2023,14:47,132
3444,1525,23-01-2023,14:47,118
3445,1526,23-01-2023,14:55,106
3446,1527,23-01-2023,15:14,116
3447,1527,23-01-2023,15:14,126
3448,1528,23-01-2023,15:24,0
3449,1529,23-01-2023,15:35,118
3450,1529,23-01-2023,15:35,114
3451,1530,23-01-2023,15:49,125
3452,1530,23-01-2023,15:49,128
3453,1531,23-01-2023,15:58,109
3454,1532,23-01-2023,16:04,107
3455,1532,23-01-2023,16:04,113
3456,1533,23-01-2023,16:08,101
3457,1533,23-01-2023,16:08,112
3458,1534,23-01-2023,16:21,128
3459,1534,23-01-2023,16:21,130
3460,1534,23-01-2023,16:21,114
3461,1535,23-01-2023,16:38,101
3462,1535,23-01-2023,16:38,125
3463,1535,23-01-2023,16:38,127
3464,1535,23-01-2023,16:38,131
3465,1536,23-01-2023,16:52,116
3466,1536,23-01-2023,16:52,113
3467,1536,23-01-2023,16:52,120
3468,1537,23-01-2023,17:04,104
3469,1538,23-01-2023,17:06,103
3470,1538,23-01-2023,17:06,130
3471,1538,23-01-2023,17:06,131
3472,1539,23-01-2023,18:03,124
3473,1539,23-01-2023,18:03,117
3474,1539,23-01-2023,18:03,106
3475,1540,23-01-2023,18:08,127
3476,1540,23-01-2023,18:08,121
3477,1541,23-01-2023,18:10,106
3478,1542,23-01-2023,18:37,116
3479,1542,23-01-2023,18:37,130
3480,1542,23-01-2023,18:37,123
3481,1542,23-01-2023,18:37,106
3482,1543,23-01-2023,19:21,124
3483,1543,23-01-2023,19:21,106
3484,1544,23-01-2023,19:32,111
3485,1544,23-01-2023,19:32,122
3486,1545,23-01-2023,19:33,109
3487,1546,23-01-2023,19:42,105
3488,1547,23-01-2023,20:58,110
3489,1547,23-01-2023,20:58,131
3490,1548,23-01-2023,20:59,110
3491,1548,23-01-2023,20:59,105
3492,1549,23-01-2023,21:12,105
3493,1550,23-01-2023,21:23,107
3494,1550,23-01-2023,21:23,118
3495,1551,23-01-2023,21:37,130
3496,1552,23-01-2023,11:23,110
3497,1553,23-01-2023,11:47,116
3498,1554,23-01-2023,11:57,127
3499,1554,23-01-2023,11:57,118
3500,1554,23-01-2023,11:57,119
3501,1555,23-01-2023,12:07,132
3502,1556,23-01-2023,12:19,129
3503,1556,23-01-2023,12:19,105
3504,1557,23-01-2023,12:21,109
3505,1558,23-01-2023,12:27,127
3506,1558,23-01-2023,12:27,132
3507,1559,23-01-2023,12:34,109
3508,1560,23-01-2023,12:56,117
3509,1560,23-01-2023,12:56,111
3510,1561,23-01-2023,12:56,103
3511,1562,23-01-2023,13:00,108
3512,1563,23-01-2023,13:04,108
3513,1563,23-01-2023,13:04,110
3514,1564,23-01-2023,13:05,124
3515,1564,23-01-2023,13:05,109
3516,1564,23-01-2023,13:05,129
3517,1564,23-01-2023,13:05,113
3518,1565,23-01-2023,13:21,101
3519,1565,23-01-2023,13:21,102
3520,1565,23-01-2023,13:21,110
3521,1565,23-01-2023,13:21,110
3522,1566,23-01-2023,13:23,131
3523,1567,23-01-2023,13:31,109
3524,1567,23-01-2023,13:31,129
3525,1567,23-01-2023,13:31,119
3526,1568,23-01-2023,13:38,102
3527,1568,23-01-2023,13:38,108
3528,1568,23-01-2023,13:38,127
3529,1568,23-01-2023,13:38,131
3530,1569,23-01-2023,13:38,101
3531,1569,23-01-2023,13:38,115
3532,1569,23-01-2023,13:38,109
3533,1569,23-01-2023,13:38,110
3534,1569,23-01-2023,13:38,111
3535,1569,23-01-2023,13:38,113
3536,1569,23-01-2023,13:38,113
3537,1569,23-01-2023,13:38,118
3538,1569,23-01-2023,13:38,121
3539,1569,23-01-2023,13:38,105
3540,1569,23-01-2023,13:38,122
3541,1569,23-01-2023,13:38,123
3542,1569,23-01-2023,13:38,106
3543,1570,23-01-2023,13:49,102
